2026-01-24 23:10:20,25.08,51.65,1017.00,58.15,544,0.552,5600,133.0,218.0,243.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.031ppm,132527.1,0,5.0,0.050,50
2026-01-24 23:10:31,25.08,52026-01-24 23:12:52,25.08,51.65,1017.00,58.15,544,0.552,5600,132026-01-24 23:13:31,25.08,51.65,1017.00,58.15,544,0.552,5600,1312026-01-24 23:28:45,25.04,50.65,1017.00,72.77,624,0.662,5600,113.0,180.0,197.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.095ppm,133631.6,0,5.0,0.050,50
2026-01-24 23:28:54,25.04,50.65,1017.00,72.77,624,0.662,5600,111.0,179.0,199.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.095ppm,133641.0,0,5.0,0.050,50
2026-01-24 23:30:05,25.15,50.91,1017.00,66.97,592,0.616,5600,108.0,171.0,191.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.049ppm,133712.0,0,5.0,0.050,50
2026-01-24 23:33:26,25.15,50.91,1017.00,66.97,592,0.616,5600,108.0,174.0,195.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.039ppm,133912.4,0,5.0,0.050,50
2026-01-24 23:35:06,25.15,50.38,1017.00,72.40,621,0.657,5600,108.0,169.0,191.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.081ppm,134012.6,0,5.0,0.050,50
2026-01-24 23:38:26,25.15,50.38,1017.00,72.40,621,0.657,5600,103.0,163.0,185.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.065ppm,134213.0,0,5.0,0.050,50
2026-01-24 23:40:06,25.11,49.90,1017.00,78.50,653,0.708,5600,103.0,162.0,179.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.115ppm,134313.2,0,5.0,0.050,50
2026-01-24 23:43:28,25.11,49.90,1017.00,78.50,653,0.708,5600,102.0,162.0,179.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.092ppm,134514.6,0,5.0,0.050,50
2026-01-24 23:45:08,25.06,49.83,1017.00,80.75,665,0.726,5600,103.0,166.0,182.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.111ppm,134614.8,0,5.0,0.050,50
2026-01-24 23:48:28,25.06,49.83,1017.00,80.75,665,0.726,5600,101.0,161.0,177.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.088ppm,134815.3,0,5.0,0.050,50
2026-01-24 23:50:09,25.05,49.83,1017.00,80.98,665,0.727,5600,98.0,157.0,173.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.090ppm,134915.5,0,5.0,0.050,50
2026-01-24 23:53:29,25.05,49.83,1017.00,80.98,665,0.727,5600,97.0,151.0,168.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.072ppm,135115.9,0,5.0,0.050,50
2026-01-24 23:55:10,25.08,49.49,1017.00,83.71,679,0.751,5600,93.0,150.0,166.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.095ppm,135217.1,0,5.0,0.050,50
2026-01-24 23:58:31,25.08,49.49,1017.00,83.71,679,0.751,5600,93.0,149.0,167.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.076ppm,135417.6,0,5.0,0.050,50
2026-01-25 00:00:11,25.16,49.49,1017.00,81.36,666,0.729,5600,95.0,152.0,167.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.054ppm,135517.8,0,5.0,0.050,50
2026-01-25 00:03:31,25.16,49.49,1017.00,81.36,666,0.729,5600,95.0,154.0,170.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.043ppm,135718.2,0,5.0,0.050,50
2026-01-25 00:05:12,25.21,49.18,1017.00,83.22,675,0.744,5600,95.0,152.0,167.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.059ppm,135818.4,0,5.0,0.050,50
2026-01-25 00:08:33,25.21,49.18,1017.00,83.22,675,0.744,5600,94.0,146.0,159.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.047ppm,136019.8,0,5.0,0.050,50
2026-01-25 00:10:13,25.04,49.53,1017.00,84.47,681,0.754,5600,94.0,149.0,164.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.057ppm,136120.0,0,5.0,0.050,50
2026-01-25 00:13:34,25.04,49.53,1017.00,84.47,681,0.754,5600,95.0,148.0,163.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.046ppm,136320.5,0,5.0,0.050,50
2026-01-25 00:15:14,25.06,49.33,1017.00,86.03,689,0.767,5600,95.0,147.0,165.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.059ppm,136420.7,0,5.0,0.050,50
2026-01-25 00:18:35,25.06,49.33,1017.00,86.03,689,0.767,5600,93.0,148.0,163.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.047ppm,136622.2,0,5.0,0.050,50
2026-01-25 00:20:16,24.97,49.59,1017.00,85.90,688,0.765,5600,92.0,147.0,159.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.045ppm,136722.4,0,5.0,0.050,50
2026-01-25 00:23:36,24.97,49.59,1017.00,85.90,688,0.765,5600,93.0,150.0,166.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.036ppm,136922.9,0,5.0,0.050,50
2026-01-25 00:25:16,24.94,49.66,1017.00,86.09,688,0.766,5600,89.0,141.0,155.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.036ppm,137023.1,0,5.0,0.050,50
2026-01-25 00:28:37,24.94,49.66,1017.00,86.09,688,0.766,5600,92.0,147.0,160.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.029ppm,137223.5,0,5.0,0.050,50
2026-01-25 00:30:07,24.94,49.70,1017.00,85.60,685,0.760,5600,91.0,143.0,159.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.024ppm,137314.3,0,5.0,0.050,50
2026-01-25 00:33:38,24.94,49.70,1017.00,85.60,685,0.760,5600,90.0,144.0,158.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.019ppm,137525.2,0,5.0,0.050,50
