2025-12-25 10:29:10,23.18,53.58,1018.00,129.02,845,1.094,5600,73.0,134.0,160.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319108.0,0,5.0,0.050,50
2025-12-25 10:29:19,23.18,53.58,1018.00,129.02,845,1.094,5600,72.0,134.0,160.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319117.4,0,5.0,0.050,50
2025-12-25 10:29:30,23.18,53.58,1018.00,129.02,845,1.094,5600,75.0,140.0,167.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319127.8,0,5.0,0.050,50
2025-12-25 10:29:39,23.18,53.58,1018.00,129.02,845,1.094,5600,72.0,137.0,163.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319137.2,0,5.0,0.050,50
2025-12-25 10:29:49,23.18,53.58,1018.00,129.02,845,1.094,5600,72.0,136.0,158.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319147.7,0,5.0,0.050,50
2025-12-25 10:30:00,23.18,53.58,1018.00,129.02,845,1.094,5600,72.0,137.0,157.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319158.1,0,5.0,0.050,50
2025-12-25 10:30:09,23.18,53.58,1018.00,129.02,845,1.094,5600,72.0,136.0,159.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319167.5,0,5.0,0.050,50
2025-12-25 10:30:20,23.18,53.58,1018.00,129.02,845,1.094,5600,72.0,137.0,162.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319178.0,0,5.0,0.050,50
2025-12-25 10:30:29,23.18,53.58,1018.00,129.02,845,1.094,5600,72.0,135.0,161.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC-0.082ppm,319187.4,0,5.0,0.050,50
2025-12-25 10:30:40,23.05,53.04,1018.00,140.00,893,1.219,5600,70.0,134.0,159.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319197.8,0,5.0,0.050,50
2025-12-25 10:30:50,23.05,53.04,1018.00,140.00,893,1.219,5600,70.0,129.0,158.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319208.2,0,5.0,0.050,50
2025-12-25 10:30:59,23.05,53.04,1018.00,140.00,893,1.219,5600,69.0,130.0,159.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319217.7,0,5.0,0.050,50
2025-12-25 10:31:10,23.05,53.04,1018.00,140.00,893,1.219,5600,70.0,132.0,157.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319228.1,0,5.0,0.050,50
2025-12-25 10:31:19,23.05,53.04,1018.00,140.00,893,1.219,5600,72.0,131.0,155.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319237.5,0,5.0,0.050,50
2025-12-25 10:31:30,23.05,53.04,1018.00,140.00,893,1.219,5600,72.0,130.0,155.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319247.9,0,5.0,0.050,50
2025-12-25 10:31:40,23.05,53.04,1018.00,140.00,893,1.219,5600,72.0,135.0,158.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319258.4,0,5.0,0.050,50
2025-12-25 10:31:50,23.05,53.04,1018.00,140.00,893,1.219,5600,73.0,134.0,159.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319267.8,0,5.0,0.050,50
2025-12-25 10:32:00,23.05,53.04,1018.00,140.00,893,1.219,5600,73.0,138.0,162.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319278.2,0,5.0,0.050,50
2025-12-25 10:32:09,23.05,53.04,1018.00,140.00,893,1.219,5600,74.0,137.0,161.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319287.6,0,5.0,0.050,50
2025-12-25 10:32:20,23.05,53.04,1018.00,140.00,893,1.219,5600,74.0,141.0,169.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319298.1,0,5.0,0.050,50
2025-12-25 10:32:30,23.05,53.04,1018.00,140.00,893,1.219,5600,72.0,136.0,164.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319308.5,0,5.0,0.050,50
2025-12-25 10:32:40,23.05,53.04,1018.00,140.00,893,1.219,5600,72.0,135.0,162.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319317.9,0,5.0,0.050,50
2025-12-25 10:32:50,23.05,53.04,1018.00,140.00,893,1.219,5600,72.0,136.0,161.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319328.4,0,5.0,0.050,50
2025-12-25 10:33:00,23.05,53.04,1018.00,140.00,893,1.219,5600,72.0,134.0,158.0,YES,YES,DRUG_DELIVERY_IN_LPG_VOC+0.035ppm,319337.8,0,5.0,0.050,50
