=== ENHANCED POLLUTION DETECTOR v8.5 ===
10-second readings with timestamps
Location: Kolkata, India
=====================================
Connecting to WiFi..
✅ WiFi connected!
Waiting for NTP time sync
✅ NTP time synchronized!
Initializing PMS72025-09-06 03:08:39,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,33.0,37.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:08:48,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,33.0,40.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:08:58,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,32.0,38.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:09:09,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,33.0,41.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:09:18,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,33.0,41.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:09:29,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,32.0,39.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:09:38,31.82,77.47,1006.00,50.00,500,0.500,5600,22.0,32.0,39.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:09:48,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,33.0,37.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
2025-09-06 03:09:59,31.82,77.47,1006.00,50.00,500,0.500,5600,22.0,32.0,35.0,NO,NO,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,,0
✅ Baseline established! Now monitoring for pollution spikes...
📊 Baseline - IAQ: 50.0, VOC: 0.500 ppm, CO2: 500 ppm
🚨 POLLUTION SPIKE DETECTED! Signature: STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8
   VOC: 0.500 ppm, CO2: 500 ppm, IAQ: 50.0, RawGas: 5600Ω
   PM2.5: 32.0 µg/m³
2025-09-06 03:10:08,31.82,77.47,1006.00,50.00,500,0.500,5600,23.0,32.0,38.0,YES,YES,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,0.0,0
2025-09-06 03:10:19,31.82,77.47,1006.00,50.00,500,0.500,5600,22.0,32.0,39.0,YES,YES,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,10.4,0
2025-09-06 03:10:28,31.82,77.47,1006.00,50.00,500,0.500,5600,22.0,33.0,39.0,YES,YES,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,19.8,0
2025-09-06 03:10:39,31.82,77.47,1006.00,50.00,500,0.500,5600,21.0,32.0,38.0,YES,YES,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,30.3,0
2025-09-06 03:10:49,31.82,77.47,1006.00,50.00,500,0.500,5600,22.0,32.0,39.0,YES,YES,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,40.7,0
2025-09-06 03:10:58,31.82,77.47,1006.00,50.00,500,0.500,5600,21.0,31.0,37.0,YES,YES,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,50.1,0
2025-09-06 03:11:09,31.82,77.47,1006.00,50.00,500,0.500,5600,22.0,31.0,36.0,YES,YES,STEALTH_CHEMICAL_IAQ:50.0_HUM:77.5_TEMP:31.8,60.6,0
